id,name,lat,long,location_name,region_name,country_name
55124,"Filitheyo House Reef",3.21529,73.0368,"Nord Nilandhe Atoll","Indian Sea",Maldives
55129,"Ibura Tila",3.16566,72.9752,"Nord Nilandhe Atoll, Filitheyo","Indian Ocean",Maldives
55143,"Bodu Beru",3.1783,72.9895,"Nord Nilandhe Atoll, Filitheyo","Indian Ocean",Maldives
55144,"Filitheyo House Reef",3.21529,73.0368,"Nord Nilandhe Atoll","Indian Ocean",Maldives
55145,"Little Channel South",3.22325,73.0358,"Nord Nilandhe Atoll","Indian Ocean",Maldives
55146,"The Cathedral",3.15248,73.0029,"Nord Nilandhe Atoll, Filitheyo","Indian Ocean",Maldives
55148,"Bodu Beru",3.18567,73.0125,"Nord Nilandhe Atoll, Filitheyo","Indian Ocean",Maldives
55149,"Bodu Beru",3.16545,72.9751,"Nord Nilandhe Atoll, Filitheyo","Indian Ocean",Maldives
55167,"Two Brothers",51.4813,10.8073,"Nord Nilandhe Atoll, Filitheyo","Indian Ocean",Maldives
55168,"Two Brothers",3.28452,72.9913,"Nord Nilandhe Atoll, Filitheyo","Indian Ocean",Maldives
55177,"Ayer's Rock",3.056,72.8892,"Nord Nilandhe Atoll, Filitheyo","Indian Oceean",Maldives
55178,"Ayer's Rock",3.16416,72.9762,"Nord Nilandhe Atoll, Filitheyo","Indian Oceean",Maldives
55179,"The Cathedral",3.18093,72.9713,"Nord Nilandhe Atoll, Filitheyo","Indian Ocean",Maldives
55240,"Veyvah Tila Medhufushi Meemu Atoll",1.84819,73.471,"Medhufushi Meemu Atoll","Medhufushi Meemu Atoll",Maldives
55241,"Simply The Best Medhufushi Meemu Atoll",0,0,"Medhufushi Meemu Atoll","Indian Ocean",Maldives
55242,"Easy Express Medhufushi Meemu Atoll",0,0,"Medhufushi Meemu Atoll","Indian Ocean",Maldives
55243,"Sharks Tongue Medhufushi Meemu Atoll",0,0,"Medhufushi Meemu Atoll","Indian Ocean",Maldives
55244,"Veyvah North Medhufushi Meemu Atoll",0,0,"Medhufushi Meemu Atoll","Indian Ocean",Maldives
55245,"Mantas And More Medhufushi Meemu Atoll",0,0,"Medhufushi Meemu Atoll","Indian Ocean",Maldives
55246,"Mantas And More Medhufushi Meemu Atoll",0,0,"Medhufushi Meemu Atoll","Indian Ocean",Maldives
55247,"Triple Rock Medhufushi Meemu Atoll",0,0,"Medhufushi Meemu Atoll","Indian Ocean",Maldives
55248,"Sharks Tongue Medhufushi Meemu Atoll",0,0,"Medhufushi Meemu Atoll","Indian Ocean",Maldives
55249,"Simply The Best Medhufushi Meemu Atoll",0,0,"Medhufushi Meemu Atoll","Indian Ocean",Maldives
55250,"Veyvah North Medhufushi Meemu Atoll",0,0,"Medhufushi Meemu Atoll","Indian Ocean",Maldives
55251,"Mantas And More Medhufushi Meemu Atoll",0,0,"Medhufushi Meemu Atoll","Indian Ocean",Maldives
55252,"Sharks Tongue Medhufushi Meemu Atoll",0,0,"Medhufushi Meemu Atoll","Indian Ocean",Maldives
55253,"Boahura Express Medhufushi Meemu Atoll",0,0,"Medhufushi Meemu Atoll","Indian Ocean",Maldives
55365,Cliffhanger,3.20598,72.9568,"Nord Nilandhe Atoll","Indian Ocean",Maldives
55404,"Takatuka Land",3.24084,73.005,"Nord Nilandhe Atoll, Filitheyo","Indian Ocean",Maldives
55776,"Veyvah Tila Medhufushi Meemu Atoll",1.84819,73.471,"Medhufushi Meemu Atoll","Medhufushi Meemu Atoll",Maldives
55777,"Simply The Best Medhufushi Meemu Atoll",1.84819,73.471,"Medhufushi Meemu Atoll","Medhufushi Meemu Atoll",Maldives
55778,"Easy Express Medhufushi Meemu Atoll",1.84819,73.471,"Medhufushi Meemu Atoll","Medhufushi Meemu Atoll",Maldives
55779,"Sharks Tongue Medhufushi Meemu Atoll",1.84819,73.471,"Medhufushi Meemu Atoll","Medhufushi Meemu Atoll",Maldives
55780,"Veyvah North Medhufushi Meemu Atoll",1.84819,73.471,"Medhufushi Meemu Atoll","Medhufushi Meemu Atoll",Maldives
55781,"Mantas And More Medhufushi Meemu Atoll",1.84819,73.471,"Medhufushi Meemu Atoll","Medhufushi Meemu Atoll",Maldives
55782,"Mantas And More Medhufushi Meemu Atoll",1.84819,73.471,"Medhufushi Meemu Atoll","Medhufushi Meemu Atoll",Maldives
55783,"Triple Rock Medhufushi Meemu Atoll",1.84819,73.471,"Medhufushi Meemu Atoll","Medhufushi Meemu Atoll",Maldives
55784,"Sharks Tongue Medhufushi Meemu Atoll",1.84819,73.471,"Medhufushi Meemu Atoll","Medhufushi Meemu Atoll",Maldives
55785,"Simply The Best Medhufushi Meemu Atoll",1.84819,73.471,"Medhufushi Meemu Atoll","Medhufushi Meemu Atoll",Maldives
55786,"Veyvah North Medhufushi Meemu Atoll",1.84819,73.471,"Medhufushi Meemu Atoll","Medhufushi Meemu Atoll",Maldives
55787,"Mantas And More Medhufushi Meemu Atoll",1.84819,73.471,"Medhufushi Meemu Atoll","Medhufushi Meemu Atoll",Maldives
55788,"Sharks Tongue Medhufushi Meemu Atoll",1.84819,73.471,"Medhufushi Meemu Atoll","Medhufushi Meemu Atoll",Maldives
55789,"Boahura Express Medhufushi Meemu Atoll",1.84819,73.471,"Medhufushi Meemu Atoll","Medhufushi Meemu Atoll",Maldives
55869,"Veyvah Tila Medhufushi Meemu Atoll",1.84819,73.471,"Medhufushi Meemu Atoll","Medhufushi Meemu Atoll",Maldives
55870,"Simply The Best Medhufushi Meemu Atoll",1.84819,73.471,"Medhufushi Meemu Atoll","Medhufushi Meemu Atoll",Maldives
55871,"Easy Express Medhufushi Meemu Atoll",1.84819,73.471,"Medhufushi Meemu Atoll","Medhufushi Meemu Atoll",Maldives
55872,"Sharks Tongue Medhufushi Meemu Atoll",1.84819,73.471,"Medhufushi Meemu Atoll","Medhufushi Meemu Atoll",Maldives
55873,"Veyvah North Medhufushi Meemu Atoll",1.84819,73.471,"Medhufushi Meemu Atoll","Medhufushi Meemu Atoll",Maldives
55874,"Mantas And More Medhufushi Meemu Atoll",1.84819,73.471,"Medhufushi Meemu Atoll","Medhufushi Meemu Atoll",Maldives
55875,"Mantas And More Medhufushi Meemu Atoll",1.84819,73.471,"Medhufushi Meemu Atoll","Medhufushi Meemu Atoll",Maldives
55876,"Triple Rock Medhufushi Meemu Atoll",1.84819,73.471,"Medhufushi Meemu Atoll","Medhufushi Meemu Atoll",Maldives
55877,"Sharks Tongue Medhufushi Meemu Atoll",1.84819,73.471,"Medhufushi Meemu Atoll","Medhufushi Meemu Atoll",Maldives
55878,"Simply The Best Medhufushi Meemu Atoll",1.84819,73.471,"Medhufushi Meemu Atoll","Medhufushi Meemu Atoll",Maldives
55879,"Veyvah North Medhufushi Meemu Atoll",1.84819,73.471,"Medhufushi Meemu Atoll","Medhufushi Meemu Atoll",Maldives
55880,"Mantas And More Medhufushi Meemu Atoll",1.84819,73.471,"Medhufushi Meemu Atoll","Medhufushi Meemu Atoll",Maldives
55881,"Sharks Tongue Medhufushi Meemu Atoll",1.84819,73.471,"Medhufushi Meemu Atoll","Medhufushi Meemu Atoll",Maldives
55882,"Boahura Express Medhufushi Meemu Atoll",1.84819,73.471,"Medhufushi Meemu Atoll","Medhufushi Meemu Atoll",Maldives
56588,"Vabbinfaru House Reef, Maldives",4.30963,73.4235,"North Male Atoll","Indian Ocean",Maldives
56589,"Maagiri Rock",4.12256,70.3378,"North Male Atoll","Indian Ocean",Maldives
56591,"Sunlight Thila",4.12256,70.3378,"North Male Atoll","Indian Ocean",Maldives
56592,"Baros Thila",4.12256,70.3378,"North Male Atoll","Indian Ocean",Maldives
56593,"Lankanfinolhu Faru",4.12256,70.3378,"North Male Atoll","Indian Ocean",Maldives
56594,"Girifushi Thila",4.12256,70.3378,"North Male Atoll","Indian Ocean",Maldives
56686,"Vabbinfaru House Reef",4.30963,73.4235,"North Male Atoll","Indian Ocean",Maldives
56687,"Maagiri Rock",4.12901,70.4442,"North Male Atoll","Indian Ocean",Maldives
56688,"Sunlight Thila",4.12901,70.4442,"North Male Atoll","Indian Ocean",Maldives
56689,"Baros Thila",4.12901,70.4442,"North Male Atoll","Indian Ocean",Maldives
56690,"Lankanfinolhu Faru",4.12901,70.4442,"North Male Atoll","Indian Ocean",Maldives
56691,"Girifushi Thila",4.12901,70.4442,"North Male Atoll","Indian Ocean",Maldives
56858,"Vabbinfaru House Reef",4.30963,73.4235,"North Male Atoll","Indian Ocean",Maldives
56859,"Maagiri Rock",4.26337,73.5317,"North Male Atoll","Indian Ocean",Maldives
56861,"Bandos Rock",4.27218,73.4938,"Male Atoll","Indian Ocean",Maldives
56862,"Sunlight Thila",4.30001,73.5318,"North Male Atoll","Indian Ocean",Maldives
56863,"Baros Thila",4.28501,73.4272,"North Male Atoll","Indian Ocean",Maldives
56864,"Lankanfinolhu Faru",4.27987,73.5572,"North Male Atoll","Indian Ocean",Maldives
56865,"Girifushi Thila",4.31864,73.5789,"North Male Atoll","Indian Ocean",Maldives
57045,"Athuruga House Reef",3.88623,72.817,"South Male Atoll","North Ari Atoll",Maldives
57541,"Moofushi House Reef",3.88565,72.7274,"Ari Atoll","Indian Ocean",Maldives
59318,"Kurumba Reef",2.59199,73.624,"Kurumba Island Resort, North Male Atoll","Laccadive Sea",Maldives
59320,"Kurumba Reef",1.82188,73.4905,"Kurumba Island Resort, North Male Atoll","Indian Ocean",Maldives
59322,"Miyaru Kandy",3,73.5361,"Vaavu Atoll","Indian Ocean",Maldives
59515,"Moofushi Channel",3.88565,72.7274,"Ari Atoll","Indian Ocean",Maldives
59818,"Ocean Dimensions Six Senses Laamu",1.8142,73.4066,"Maldives - Laamu Atoll - Olhuveli Island","Indian Ocean",Maldives
59837,"Rangali South",3.60193,72.727,"South Ari Atoll","Laccadive Sea",Maldives
59839,"Rangali South",3.60193,72.727,"South Ari Atoll","Laccadive Sea",Maldives
59840,"Angaga Thila",3.64954,72.8216,"South Ari Atoll","Laccadive Sea",Maldives
59841,"Maamigili Beru",3.46831,72.8392,"South Ari Atoll","Laccadive Sea",Maldives
59842,"Madivaru Thila",3.5955,72.736,"South Ari Atoll","Laccadive Sea",Maldives
59843,"Bulhalhohi Corner",3.74598,72.7242,"South Ari Atoll","Laccadive Sea",Maldives
59844,"Rangali Corner",3.59542,72.7199,"South Ari Atoll","Laccadive Sea",Maldives
60270,"Dhigurah Beyra",3.52036,72.922,"South Ari Atoll","Indian Ocean",Maldives
61978,"Kurumba Reef, North Malé Atoll",0,0,"North Male Atoll","Indian Ocean",Maldives
61979,"Kuda Giri Wreck, South Malé Atoll, Maldives",0,0,"South Male Atoll","Indian Ocean",Maldives
61982,"Sun Island Beyru, Maldives",0,0,"South Ari Atoll","Indian Ocean",Maldives
61983,"Kudhimaa Wreck, Maldives",0,0,"South Ari Atoll","Indian Ocean",Maldives
61984,"Radhigga Beyru, Maldives",0,0,"South Ari Atoll","Indian Ocean",Maldives
61985,"Rahdhigga Thila, Maldives",0,0,"South Ari Atoll","Indian Ocean",Maldives
61986,"Fesdu Wreck, Maldives",0,0,"North Ari Atoll","Indian Ocean",Maldives
61987,"Maalhoss Thila, Maldives",0,0,"North Ari Atoll","Indian Ocean",Maldives
61988,"Fesdu Lagoon, Maldives",0,0,"North Ari Atoll","Indian Ocean",Maldives
61989,"Fish Head, Maldives",0,0,"North Ari Atoll","Indian Ocean",Maldives
61990,"Hafsa Thila, Maldives",0,0,"North Ari Atoll","Indian Ocean",Maldives
61991,"Lankan Manta Point, South Malé Atoll, Maldives",0,0,"South Male Atoll","Indian Ocean",Maldives
62421,"Three Palms",4.25622,72.982,"Kuramathi (Rasdhoo Atoll)","Indian Ocean",Maldives
62422,"North Channel",4.32074,73.0112,"Rasdhoo Atoll","Indian Ocean",Maldives
62423,"Miyaru Faru",4.35199,72.9542,"Rasdhoo Atoll","Indian Ocean",Maldives
63294,"Lankan Manta Point, North Malé Atoll",0,0,"North Male Atoll","Indian Ocean",Maldives
63437,"Alimatha Jetty",2.83641,73.5109,"Vaavu Atoll","Indian Ocean",Maldives
63506,"Miyaru Kandu",3,73.5361,"Vaavu Atoll","Indian Ocean",Maldives
63507,"Sun Island Beyru",3.27346,73.0166,"Ari Atoll","Indian Ocean",Maldives
63508,"Sun Island Beyru",3.48849,72.8013,"South Ari Atoll","Indian Ocean",Maldives
63509,"Kudhimaa Machafushi Wreck",3.48326,72.8028,"South Ari Atoll","Indian Ocean",Maldives
63512,"Kudhimaa Wreck",3.48326,72.8028,"South Ari Atoll","Indian Ocean",Maldives
63513,"Rah Digga Beyru",3.45962,72.93,"South Ari Atoll","Indian Ocean",Maldives
63520,"Rah Digga Thila",3.46168,72.9341,"South Ari Atoll","Indian Ocean",Maldives
63521,"Maalhos Thila",4.00038,72.7199,"North Ari Atoll","Indian Ocean",Maldives
63522,"Fesdu Lagoon",3.98627,72.7663,"North Ari Atoll","Indian Ocean",Maldives
63528,"Fish Head",3.94229,72.9122,"North Ari Atoll","Indian Ocean",Maldives
63529,"Lankan Manta Point",4.27991,73.557,"North Male Atoll","Indian Ocean",Maldives
64568,"Kanifinoulhu Inside",4.34627,73.6009,"North Male Atoll","Laccadive Sea",Maldives
64869,Kudal,4.3494,73.6025,"North Male Atoll","Laccadive Sea",Maldives
65611,Fesdu,3.21529,73.0368,"North Ari Atoll","Indian Ocean",Maldives
65612,"Fish Head",4.00038,72.7199,"North Ari Atoll","Laccadive Sea",Maldives
65613,"Orimas Thila",4.00038,72.7199,"North Ari Atoll","Laccadive Sea",Maldives
65614,"Medhu Thila",4.87113,72.9999,"Baa atoll ","Dhuni Kohlu",Maldives
65616,"Mas Giri",4.87113,72.9999,"Baa atoll ","Dhuni Kohlu",Maldives
66045,"Miyaru Kandu",3.59805,73.5019,"Felidhoo Atoll","Laccadive Sea",Maldives
66159,"Rani Kan",3.82114,73.3737,"South Male Atoll","Océan indien",Maldives
66160,"Rani Kan",3.80812,73.3854,"South Male Atoll","Laccadive Sea",Maldives
66161,"Rani Kan",3.80812,73.3854,"South Male Atoll","Laccadive Sea",Maldives
66162,"Black Coral Reef",3.88861,73.4685,"South Male Atoll","Laccadive Sea",Maldives
66163,"Guraidhoo Corner",3.89006,73.4694,"South Male Atoll","Laccadive Sea",Maldives
66164,"Fushi Kandu",3.46545,73.6572,"Felidhoo Atoll","Laccadive Sea",Maldives
66708,"Miyaru Kandu",0,0,"Felidhoo Atoll","Indian Ocean",Maldives
66709,"Fulidhoo Caves",0,0,"Felidhoo Atoll","Indian Ocean",Maldives
66710,"Dhevana Kandu",0,0,"Felidhoo Atoll","Indian Ocean",Maldives
66711,"Boamas Kandu",0,0,"Felidhoo Atoll","Indian Ocean",Maldives
66930,"Aiyabe Thila",3.725,72.7603,"South Ari Atoll","Laccadive Sea",Maldives
67437,"Makadu Thila",3.73731,72.9643,"Ari Atoll","Laccadive Sea",Maldives
67438,"Kumbuludu Thila",3.73731,72.9643,"Ari Atoll","Laccadive Sea",Maldives
67439,Rakeedu,3.73731,72.9643,"Ari Atoll","Laccadive Sea",Maldives
67440,"Fulidu Diga",3.73731,72.9643,"Ari Atoll","Laccadive Sea",Maldives
67441,"Hadi Kandu",3.73731,72.9643,"Ari Atoll","Laccadive Sea",Maldives
67442,"Kunawashi Kandu",3.73731,72.9643,"Ari Atoll","Laccadive Sea",Maldives
67443,"Wadhoo Channel",3.73731,72.9643,"Ari Atoll","Laccadive Sea",Maldives
67525,"Hukuru Elhi Faru",3.47607,72.8332,"South Ari Atoll","Laccadive Sea",Maldives
67528,"Kalu Giri",3.47607,72.8332,"South Ari Atoll","Laccadive Sea",Maldives
68540,"Bis Thila",3.47607,72.8332,"South Ari Atoll","Laccadive Sea",Maldives
68541,"Kudu Thila",3.78333,72.9167,"South Ari Atoll","Laccadive Sea",Maldives
68542,Holiday,3.47607,72.8332,"South Ari Atoll","Laccadive Sea",Maldives
68543,"Kuda Clementhila",3.53888,72.8289,"South Ari Atoll","Laccadive Sea",Maldives
68544,"Pineaple Thila",3.47607,72.8332,"South Ari Atoll","Laccadive Sea",Maldives
68545,"Kuduh Rah Thila",3.47607,72.8332,"South Ari Atoll","Laccadive Sea",Maldives
68546,"Aneaga Thila",3.47607,72.8332,"South Ari Atoll","Laccadive Sea",Maldives
68952,"Kuduh Rah Thila",3.57373,72.9108,"South Ari Atoll","Laccadive Sea",Maldives
68953,"Pineaple Thila",3.68783,72.7947,"South Ari Atoll","Laccadive Sea",Maldives
68954,"Kudhimaa Wreck",3.59818,72.8821,"South Ari Atoll","Indian Ocean",Maldives
69125,"Vilamendhoo Thila",3.6337,72.9653,"South Ari Atoll","Indian Ocean",Maldives
69126,"Aneaga Thila",3.67584,72.802,"South Ari Atoll","Laccadive Sea",Maldives
69127,"Kudu Thila",3.63224,72.9322,"South Ari Atoll","Laccadive Sea",Maldives
69886,"Nassimo Thila",4.30544,73.5315,"Male Atoll","Laccadive Sea",Maldives
69913,Sunlight,0,0,"North Male Atoll","Indian Ocean",Maldives
69914,"Bodu Hithi Thila",0,0,"North Male Atoll","Indian Ocean",Maldives
69916,"Hafsa Thila, Maldives",0,0,"North Ari Atoll","Indian Ocean",Maldives
69917,"Fesdu Lagoon, Maldives",0,0,"North Ari Atoll","Indian Ocean",Maldives
69918,"Panetone, Maldives",0,0,"South Ari Atoll","Indian Ocean",Maldives
69919,"Rangail Madivaru, Maldives",0,0,"South Ari Atoll","Indian Ocean",Maldives
69920,"Sun Island Beyru, Maldives",0,0,"South Ari Atoll","Indian Ocean",Maldives
69921,"Alimatha House Reef",0,0,"Vaavu Atoll","Indian Ocean",Maldives
69922,"Hiyaru Kandu",0,0,"Vaavu Atoll","Indian Ocean",Maldives
69923,"Guraidhoo Corner, Maldives",0,0,"South Male Atoll","Indian Ocean",Maldives
69924,"Medhu Faru, Maldives",0,0,"South Male Atoll","Indian Ocean",Maldives
69925,"Kandohema Thila, Maldives",0,0,"South Male Atoll","Indian Ocean",Maldives
70018,"Lankan Reef",4.2847,73.5474,"North Male Atoll","Indian Ocean",Maldives
70019,"Kuda Giri Wreck",3.97135,73.4892,"South Male Atoll","Laccadive Sea",Maldives
70020,"Lankan Reef",4.29805,73.5505,"North Male Atoll","Laccadive Sea",Maldives
70021,"Jetty Shark Feed",3,73.5361,"Vaavu Atoll","Laccadive Sea",Maldives
70022,"Jetty Shark Feed",3.57583,73.4592,"Vaavu Atoll","Laccadive Sea",Maldives
70023,"Five Rocks Thila",3.62707,72.8226,"South Ari Atoll","Laccadive Sea",Maldives
70024,"Sun Island Outside Reef",3.4623,72.8113,"South Ari Atoll","Laccadive Sea",Maldives
70025,"Kudhimaa Wreck",3.48326,72.8028,"South Ari Atoll","Laccadive Sea",Maldives
70026,"Isis Reef",3.47607,72.8332,"South Ari Atoll","Laccadive Sea",Maldives
70027,"Lhamiyaru Thila",3.71035,72.7324,"South Ari Atoll","Laccadive Sea",Maldives
70028,"Fish Head",3.94229,72.9122,"North Ari Atoll","Laccadive Sea",Maldives
70029,"Kandholhu Reef",3.98859,72.7755,"North Ari Atoll","Laccadive Sea",Maldives
70030,"Fesdu Wreck",3.99921,72.7832,"North Ari Atoll","Laccadive Sea",Maldives
70031,"Shaffs Manta Magic",4.00683,72.8081,"North Ari Atoll","Laccadive Sea",Maldives
70041,"Hulhumale' Beyru",4.2408,73.5587,"Male Atoll","Indian Ocean",Maldives
70756,"Reethi House Reef",5.25532,73.1651,"Fonimagoodhoo Island, Baa Atoll","Fonimagoodhoo Island, Baa Atoll",Maldives
70792,,0,0,"Felidhoo Atoll","Indian Ocean",Maldives
71294,Jallahoni,2.6965,72.8628,"Dhaalu Atoll"," 3° 51.495', 72° 54.754'",Maldives
71295,"Point Thila",2.6965,72.8628,"Dhaalu Atoll"," 3° 51.495', 72° 54.754'",Maldives
71296,"Valla Thila",2.6965,72.8628,"Dhaalu Atoll"," 3° 51.495', 72° 54.754'",Maldives
71297,"Valla Honi",2.6965,72.8628,"Dhaalu Atoll"," 3° 51.495', 72° 54.754'",Maldives
71333,"Alimathaa Jetty",3.59074,73.498,"Vaavu Atoll","Laccadive Sea",Maldives
71565,"Bodu Ashey",4.261,72.9782,"Kuramathi (Rasdhoo Atoll)","Indian Ocean",Maldives
71566,Rashdoo,4.25932,72.9822,"Rashdoo Atoll","Indian Ocean",Maldives
71567,"3 Pounds",4.25932,72.9822,"Rashdoo Atoll","Indian Ocean",Maldives
71916,"Fish Tank",4.21435,73.4819,"Male Atoll","Laccadive Sea",Maldives
74309,"Kuredu House Reef",5.54597,73.4681,"Kuredu, Lhaviyani Atoll","Indian Ocean",Maldives
74859,"Vella Caves",4.12554,73.4428,"South Male Atoll","Indian Ocean",Maldives
74860,"Embudo Express",4.08856,73.5347,"South Male Atoll","Laccadive Sea",Maldives
75472,"Matha Kandu",3.64834,73.5052,"Felidhoo Atoll","Laccadive Sea",Maldives
75477,"Kudhimaa Wreck",3.5925,72.8809,"South Ari Atoll","Indian Ocean",Maldives
75482,Holiday,3.46459,72.8246,"South Ari Atoll","Laccadive Sea",Maldives
75484,"Rehi Thila",3.67481,72.7714,"South Ari Atoll","Laccadive Sea",Maldives
75565,"Kandol Manta Point",4.01059,72.8933,"North Ari Atoll","Laccadive Sea",Maldives
75566,"Banana Reef",4.24024,73.5331,"North Male Atoll","Indian Ocean",Maldives
77672,"Chapati Tilas",2.78541,73.4273,"Medhufushi Meemu Atoll","Indian Ocean",Maldives
77673,"Medhufushi Tilas",2.78541,73.4273,"Medhufushi Meemu Atoll","Indian Ocean",Maldives
77674,"Chapati Tilas",2.93306,73.5755,"Medhufushi Meemu Atoll",Meppel,Maldives
77675,"Medhufushi Tilas",2.88982,73.5689,"Medhufushi Meemu Atoll","Meemu Atoll",Maldives
77676,Picasso,2.90457,73.5262,"Medhufushi Meemu Atoll","Meemu Atoll",Maldives
77900,"Iruveli House Reef",6.99903,72.9437,"Manafaru atoll","Indian Ocean",Maldives
77904,"Gambas Corner",7.04186,72.9773,"Gaamathikulhughoo atoll in haa alifu atol","Indian Ocean",Maldives
77906,"Mulhadhoo Beru",7.01944,73.0005,"Mulhadhoo atoll in Haa Alifu atoll","Indian Ocean",Maldives
77907,"Gallandhoo Faru",6.94722,72.985,"Gallandhoo atoll in Haa Alifu  atoll","Indian Ocean",Maldives
77909,"Mulhadhoo Faru",7.0092,72.9939,"Mulhadhoo atoll in Haa Alifu atoll","Indian Ocean",Maldives
77910,Nasfaru,6.96359,72.9352,"Ihavandhoo atoll in Haa Alifu atoll","Indian Ocean",Maldives
77934,"Gallandhoo Faru",6.94722,72.985,"Gallandhoo atoll in Haa Alifu  atoll","Indian Ocean",Maldives
79921,"Safari Island Lagoon",3.95827,72.9147,"North Ari Atoll","Laccadive Sea",Maldives
80718,"Lan Kan Reef",4.21653,73.5341,"Male Atoll","Male Atoll",Maldives
80719,"Nassimo Thila",4.1716,73.322,"Male Atoll","Male Atoll",Maldives
80720,"Sun Light Thila",4.22556,73.5205,"Male Atoll","Male Atoll",Maldives
80721,"Kuda Thila",4.30616,73.5378,"Süd Male Atoll","Süd Male Atoll",Maldives
80722,"Miyaru Faru",3.98585,73.5163,"Süd Male Atoll","Süd Male Atoll",Maldives
80723,"Kandhooma Thila",4.02677,73.5373,"Süd Male Atoll","Süd Male Atoll",Maldives
80724,"Alimata Faru",3.59083,73.4981,"Felidhe Atoll","Felidhe Atoll",Maldives
80725,"Miyaru Kandu",3.59236,73.5029,"Felidhe Atoll","Felidhe Atoll",Maldives
80726,"Golden Wall",3.44296,73.6019,"Felidhe Atoll","Felidhe Atoll",Maldives
80727,"Fotteyo Kandu",3.48781,73.6973,"Felidhe Atoll","Felidhe Atoll",Maldives
80728,"Fotteyo Kandu",3.48781,73.6973,"Felidhe Atoll","Felidhe Atoll",Maldives
80729,"Miyaru Kandu",3.59236,73.5029,"Felidhe Atoll","Felidhe Atoll",Maldives
80730,"Faru Kan",3.68072,73.4536,"Felidhe Atoll","Felidhe Atoll",Maldives
80731,"Faru Kan",3.68072,73.4536,"Felidhe Atoll","Felidhe Atoll",Maldives
80732,"Kunavashi Kandu",3.62795,73.3715,"Felidhe Atoll","Felidhe Atoll",Maldives
80733,"Broken Rock",3.55625,72.936,"Süd Ari Atoll","Süd Ari Atoll",Maldives
80734,"Kudarah Tila",3.53469,72.9274,"Süd Ari Atoll","Süd Ari Atoll",Maldives
80735,"Mv Kudhi Maa",3.59572,72.8843,"Süd Ari Atoll","Süd Ari Atoll",Maldives
80736,"Rahdhiga Thila",3.72949,72.759,"Süd Ari Atoll","Süd Ari Atoll",Maldives
80737,Panttone,3.80585,72.7136,"Süd Ari Atoll","Süd Ari Atoll",Maldives
80738,"Dhega Thila",3.84467,72.7501,"Süd Ari Atoll","Süd Ari Atoll",Maldives
80739,"Thudu Fushi Thila",3.80807,72.7155,"Süd Ari Atoll","Süd Ari Atoll",Maldives
80740,"Himandhoo Thila",3.91528,72.7141,"Süd Ari Atoll","Süd Ari Atoll",Maldives
80741,"Merofen Fushi",3.94496,72.881,"Süd Ari Atoll","Süd Ari Atoll",Maldives
80742,Fishhead,3.90673,72.9203,"Süd Ari Atoll","Süd Ari Atoll",Maldives
80743,"Maledive Victory",4.17685,73.5261,"Male Atoll","Male Atoll",Maldives
81218,"Kuredu House Reef",0,0,"Lhaviyani Atoll","Lhaviyani Atoll",Maldives
81219,Shipyard,0,0,"Lhaviyani Atoll","Lhaviyani Atoll",Maldives
81220,"Vavvaru Outreef",0,0,"Lhaviyani Atoll","Lhaviyani Atoll",Maldives
81221,"Dhigu Thila",0,0,"Baa Atoll","Baa Atoll",Maldives
81222,"Dhigali Tila",0,0,"Baa Atoll","Baa Atoll",Maldives
81223,Fares,0,0,"Baa Atoll","Baa Atoll",Maldives
81224,"Fen Fushi Giri",0,0,"Raa Atoll","Raa Atoll",Maldives
81225,"Fen Fushi Giri",0,0,"Raa Atoll","Raa Atoll",Maldives
81226,"Reethi Thila",0,0,"Raa Atoll","Raa Atoll",Maldives
81227,"Orimas Thila",0,0,"Noonu Atoll","Noonu Atoll",Maldives
81228,"Dha Tha Faru",0,0,"Noonu Atoll","Noonu Atoll",Maldives
81229,"Dha Tha Faru",0,0,"Noonu Atoll","Noonu Atoll",Maldives
81230,"Fushifarm Kandu",0,0,"Lhaviyani Atoll","Lhaviyani Atoll",Maldives
81231,"Zafari Reef",0,0,"Lhaviyani Atoll","Lhaviyani Atoll",Maldives
81232,"Kuredo Caves",0,0,"Lhaviyani Atoll","Lhaviyani Atoll",Maldives
84497,,4.17528,73.5089,"Male Atoll","Laccadive Sea",Maldives
84498,,4.17528,73.5089,"South Male Atoll","Laccadive Sea",Maldives
84499,"Laguna Faru",4.17528,73.5089,"South Male Atoll","Laccadive Sea",Maldives
84500,"Vadhoo Faru",4.17528,73.5089,"South Male Atoll","Laccadive Sea",Maldives
84501,Kuoahaa,4.17528,73.5089,"South Male Atoll","Laccadive Sea",Maldives
84502,"Voshimas Thila",4.17528,73.5089,"Male Atoll","Laccadive Sea",Maldives
84503,"Finga Point",4.17528,73.5089,"Male Atoll","Laccadive Sea",Maldives
84504,"Laguna Cave",4.17528,73.5089,"South Male Atoll","Laccadive Sea",Maldives
84505,"Buduhiti Thila",4.2072,73.414,"South Male Atoll","Laccadive Sea",Maldives
84506,Kuoahaa,4.11617,73.4317,"South Male Atoll","Indian Ocean",Maldives
84507,"Vadhoo Faru",4.12867,73.4551,"South Male Atoll","Indian Ocean",Maldives
84508,"Laguna Faru",4.12994,73.459,"South Male Atoll","Indian Ocean",Maldives
85265,"Nassimo Thila",4.2883,73.533," Atoll Male Nord","Océan indien",Maldives
85266,"Hp Reef Himmafushi",4.31333,73.5791," Atoll Male Nord","Océan indien",Maldives
